City,Street
Θήβα,Δαγλαρίδου
Θήβα,Δάμωνος
Θήβα,Δαούτη Νικολάου
Θήβα,Δεμερτζή
Θήβα,Δεμοίρου Σπ.
Θήβα,Δήμητρας
Θήβα,Δημητρίου Ε.
Θήβα,Δημητρίου
Θήβα,Δημητροπούλου
Θήβα,Δημοκλείδου
Θήβα,Δημοκρατίας
Θήβα,Δημοκρίτου
Θήβα,Διάκου Αθανασίου
Θήβα,Διαμαντή Γ.
Θήβα,Διαμαντή Νικολάου
Θήβα,Διονυσοδώρου
Θήβα,Διονύσου
Θήβα,Διός
Θήβα,Διρκαίου
Θήβα,Δίρκης
Θήβα,Διστόμου
Θήβα,Δόλογλου
Θήβα,Δούρου Λάμπρου
Θήβα,Δούρου
Θήβα,Δράκου Παν.
Θήβα,Εθνικής Αντιστάσεως
Θήβα,Ειρήνης
Θήβα,Εκάβης
Θήβα,Εκάτης
Θήβα,Έκτορος
Θήβα,Ελευθερίας
Θήβα,Ελικώνος
Θήβα,Ελύτη Οδυσσέα
Θήβα,Επαμεινώνδα
Θήβα,Επισκόπου Ρουφ
Θήβα,Ερμού
Θήβα,Εστίας
Θήβα,Ετεοκλέους
Θήβα,Ευριπίδου
Θήβα,Εφέσου
Θήβα,Ζεγγίνης
Θήβα,Ζωοδόχου Πηγής
Θήβα,Ηλέκτρας
Θήβα,Ηρακλέους
Θήβα,Ησιόδου
Θήβα,Ηφαίστου
Θήβα,Θεαγένους
Θήβα,Θεοδώρου Χρήστου
Θήβα,Θηβών
Θήβα,Θράκης
Θήβα,Θρεψιάδη
Θήβα,Ιγγλέση
Θήβα,Ιεράς Μονής Σαγματά
Θήβα,Ιερού Λόχου
Θήβα,Ίμβρου
Θήβα,Ιοκάστης
Θήβα,Ιολάου
Θήβα,Ιππόκλου
Θήβα,Ιπποκράτους
Θήβα,Ισιδώρου
Θήβα,Ισμήνης
Θήβα,Ισμηνίου
Θήβα,Ιωνίας
Θήβα,Καβείρων
Θήβα,Κάδμου
Θήβα,Καλαβρύτων
Θήβα,Καλοκτένους
Θήβα,Καποδίστρια Ιωάννη
Θήβα,Καραγιάννη Μ.
Θήβα,Καραϊσκάκη Γεώργιου
Θήβα,Καραμαγκιώλη Π.
Θήβα,Καραμαγκιώλη Σ.
Θήβα,Καραολή Μιχαλάκη
Θήβα,Κασσάνδρου
Θήβα,Κατσαντώνη
Θήβα,Κατσίνα
Θήβα,Κατσώνη Λάμπρου
Θήβα,Κερασούντος
Θήβα,Κιθαιρώνος
Θήβα,Κλειδιού
Θήβα,Κλειτομάχου
Θήβα,Κλεοβούλου
Θήβα,Κλωνά
Θήβα,Κόκκινης Μηλιάς
Θήβα,Κοπέρνικου
Θήβα,Κορδάτου
Θήβα,Κοτοπούλη Μαρίκας
Θήβα,Κουράντου Θ.
Θήβα,Κουτσούκου
Θήβα,Κράτητος
Θήβα,Κρέοντος
Θήβα,Κρήτης
Θήβα,Κυδωνιών
Θήβα,Κύπρου
Θήβα,Κυρέλλου Βασ.
Θήβα,Κυριακού
Θήβα,Λαβδάκου
Θήβα,Λαΐου
Θήβα,Λαμπράκη Γρηγορίου
Θήβα,Λάμπρου Α.
Θήβα,Λάμπρου Ι.
Θήβα,Λαοδάμαντος
Θήβα,Λευκοθέας
Θήβα,Λεύκτρων
Θήβα,Λιόκη
Θήβα,Λοξής Φάλαγγος
Θήβα,Λουκατζίκου Θ.
Θήβα,Λυμπερίου
Θήβα,Μαγνησίας
Θήβα,Μακάριου
Θήβα,Μακεδονίας
Θήβα,Μακρή
Θήβα,Μακρυγιάννη
Θήβα,Μαλάξου Εμμ.
Θήβα,Μαλιάτση Στεφάνου
Θήβα,Μαντινείας
Θήβα,Ματσαγγούρα Φ.
Θήβα,Μαυροματοπούλου
Θήβα,Μελά Σπύρου
Θήβα,Μελικέρτου
Θήβα,Μερεντίτη Αλ.
Θήβα,Μεταμόρφωσης Σωτήρα
Θήβα,Μιαούλη
Θήβα,Μικράς Ασίας
Θήβα,Μιλήση Αναστάσιου
Θήβα,Μνασιλάου
Θήβα,Μοσχοποδίου
Θήβα,Μουστάκα Δ.
Θήβα,Μουσών
Θήβα,Μπασιάκου Ιωάννη
Θήβα,Μπέλλου Λουκά
Θήβα,Μπινιάρη Μ.
Θήβα,Μπουμπουλίνας
Θήβα,Μπούρτζη
Θήβα,Μπούτσικου
Θήβα,Μπρατζιώτου
Θήβα,Μύρτιδος
Θήβα,Μύρωνος
Θήβα,Ναρκίσσου
Θήβα,Νικηταρά
Θήβα,Νικολιδάκη
Θήβα,Ντελή Ν.
Θήβα,Ξάνθου Εμμανουήλ
Θήβα,Ξενοκράτους
Θήβα,Οδός 89
Θήβα,Οιδίποδος
Θήβα,Οικονόμου Π.
Θήβα,Ομήρου
Θήβα,Οπλαρχηγού Βόγκλη
Θήβα,Οσίου Κλήμεντος
Θήβα,Οσίου Λουκά
Θήβα,Π.Ε.Ο. Αθηνών - Λαμίας
Θήβα,Παγώνδα
Θήβα,Παλαιολόγου
Θήβα,Παλαμά Κωστή
Θήβα,Παναγούλας
Θήβα,Παναγούλη Αλέκου
Θήβα,Παπαγεωργίου
Θήβα,Παπαρρήγα
Θήβα,Παπαφλέσσα
Θήβα,Παυσανίου
Θήβα,Πελοπίδου
Θήβα,Πελοποννήσου
Θήβα,Περγάμου
Θήβα,Περίανδρου (Άγιος Κωνσταντίνος)
Θήβα,Περίανδρου
Θήβα,Περιφερειακή Οδός Θήβας
Θήβα,Πέτρουλα Σωτήρη
Θήβα,Πινδάρου
Θήβα,Πλαταιών
Θήβα,Πλάτωνος
Θήβα,Πλουτάρχου
Θήβα,Πλούτωνος
Θήβα,Πολυνείκους
Θήβα,Ποσειδώνος
Θήβα,Ποτνίων
Θήβα,Πουλοπούλου
Θήβα,Πριάμου
Θήβα,Προδρόμου
Θήβα,Προμηθέως
Θήβα,Πτώου
Θήβα,Ρούμελης
Θήβα,Σαρακατσαναίων
Θήβα,Σαράτση Σ.
Θήβα,Σεφέρη Γιώργου
Θήβα,Σιμίου
Θήβα,Σκαλίδη
Θήβα,Σκούμη
Θήβα,Σκουρτανιώτη Επαμεινώνδα
Θήβα,Σκουφά
Θήβα,Σμύρνης
Θήβα,Σολωμού Διονυσίου
Θήβα,Σοφοκλέους
Θήβα,Σοφοκλή
Θήβα,Σπάρτακου
Θήβα,Σπηλιωτοπούλου
Θήβα,Σπουρλή Ηλ.
Θήβα,Στάικου Κωνσταντίνου
Θήβα,Στάμου Κωνσταντίνου
Θήβα,Στεφανάκη
Θήβα,Στρατηγού Πλαστήρα Νικολάου
Θήβα,Σχηματαρίου
Θήβα,Σωκράτους
Θήβα,Ταμβίσκου Αγγ.
Θήβα,Τανάγρας
Θήβα,Τειρεσίου
Θήβα,Τζώρτζη Γ.
Θήβα,Τιμοκλείας
Θήβα,Τιτάνων
Θήβα,Τούτουζα
Θήβα,Τραπεζούντος
Θήβα,Τρέντζου
Θήβα,Τσακάλωφ
Θήβα,Τσαλδάρη Παναγή
Θήβα,Τσαρουχά Κ.
Θήβα,Τσεβά Γεώργιου
Θήβα,Τσούγκα Ανδρέα
Θήβα,Υπολοχαγού Ρούπακα
Θήβα,Υψηλάντου
Θήβα,Φεραίου Ρήγα
Θήβα,Φερενίκου
Θήβα,Φιλολάου
Θήβα,Φιντία
Θήβα,Φρύνης
Θήβα,Χαλκηδόνος
Θήβα,Χατζηαντωνίου Κ.
Θήβα,Χατζηδούρου
Θήβα,Χατζηλάμπρου
Θήβα,Χείλωνος
Θήβα,Χρυσοστόμου Σμύρνης
Θήβα,Ψαρών
Πάτρα,Λεωφόρος 12ου Συντάγματος
Πάτρα,25ης Μαρτίου
Πάτρα,28ης Οκτωβρίου
Πάτρα,3ου Ορειβατικού
Πάτρα,6ου Συντάγματος
Πάτρα,Αβδήρων
Πάτρα,Αγαθίου
Πάτρα,Αγαθονησίου
Πάτρα,Αγαμέμνονος
Πάτρα,Αγανορίδου
Πάτρα,Αγαπίου
Πάτρα,Αγασίου
Πάτρα,Αγελάου
Πάτρα,Αγήνορος
Πάτρα,Αγησιλάου
Πάτρα,Αγίας Αναστασίας
Πάτρα,Λεωφόρος Ακρωτηρίου
Πάτρα,Αλοννήσου
Πάτρα,Αλσυλίου
Πάτρα,Αλφειού
Πάτρα,Αμαζόνων
Πάτρα,Αμαλιάδας
Πάτρα,Αμβρακίας
Πάτρα,Αμερικής
Πάτρα,Αμμοχώστου
Πάτρα,Αμοργού
Πάτρα,Άμπουργκερ
Πάτρα,Αμυκλών
Πάτρα,Αμυνταίου
Πάτρα,Αμφιδάμαντος
Πάτρα,Αμφιδάμου
Πάτρα,Αμφικτύονος
Πάτρα,Αμφιλοχίας
Πάτρα,Αμφίσσης
Πάτρα,Αμφιτρύωνος
Πάτρα,Αμφίωνος
Πάτρα,Αγίας Κυριακής
Πάτρα,Αγίας Παρασκευής
Πάτρα,Αγίας Σκέπης
Πάτρα,Αγίας Σοφίας (Καστελόκαμπος)
Πάτρα,Αγίας Σοφίας
Πάτρα,Αγίας Τριάδος
Πάτρα,Άγιδος
Πάτρα,Αγίου Αλεξίου
Πάτρα,Αγίου Ανδρέου
Πάτρα,Αγίου Αρτεμίου
Πάτρα,Αγίου Βασιλείου
Πάτρα,Αγίου Βλασίου
Πάτρα,Αγίου Δημητρίου
Πάτρα,Αγίου Διονυσίου
Πάτρα,Αγίου Ιωάννη Πράτσικα
Πάτρα,Αγίου Κωνσταντίνου (Αρόη)
Πάτρα,Αγίου Κωνσταντίνου (Έξω Αγυία)
Πάτρα,Αγίου Νεκταρίου
Πάτρα,Αγίου Νικολάου Λεύκας
Πάτρα,Αγίου Νικολάου
Πάτρα,Αγίου Όρους
Πάτρα,Αγίου Παντελεήμονος
Πάτρα,Αγίου Σπυρίδωνος (Λεύκα)
Πάτρα,Αγίου Σπυρίδωνος (Τερψιθέα)
Πάτρα,Αγίου Στεφάνου
Πάτρα,Αγίου Τρύφωνος
Πάτρα,Αγίου Φανουρίου
Πάτρα,Αγίων Πατέρων
Πάτρα,Αγίων Σαράντα
Πάτρα,Αγκαίου
Πάτρα,Αγορακρίτου
Πάτρα,Άγρα Τέλλου
Πάτρα,Αγράφων
Πάτρα,Αγρινίου
Πάτρα,Αγχιάλου
Πάτρα,Αδαμοχρήστου
Πάτρα,Αδειμάντου
Πάτρα,Αδειμάστου
Πάτρα,Αδελφών Φέγγου
Πάτρα,Αδμήτου
Πάτρα,Αδραμυττίου
Πάτρα,Αδράστου
Πάτρα,Αδριανουπόλεως (Γούβα)
Πάτρα,Αετορράχης
Πάτρα,Αθαιρίωνος
Πάτρα,Αθάμαντος
Πάτρα,Αθηνών
Πάτρα,Άθω
Πάτρα,Αιακού
Πάτρα,Αίαντος
Πάτρα,Αιγαίου
Πάτρα,Αιγείρας
Πάτρα,Αιγέως
Πάτρα,Αιγιαλείας
Πάτρα,Αιγίνης
Πάτρα,Αιγύπτου
Πάτρα,Αιδηψού
Πάτρα,Αϊδινίου
Πάτρα,Αιήτου
Πάτρα,Αιθαλίδου
Πάτρα,Αίθρας
Πάτρα,Αίμονος
Πάτρα,Αίμου
Πάτρα,Αινείου
Πάτρα,Αινιανών
Πάτρα,Αίνου
Πάτρα,Αιόλου
Πάτρα,Αισχύλου
Πάτρα,Αισχύνου
Πάτρα,Αισώπου
Πάτρα,Αιτωλίας
Πάτρα,Αιτωλικού
Πάτρα,Ακάμαντος
Πάτρα,Ακαρνανίας
Πάτρα,Ακρίτα Διγενή
Πάτρα,Ακτή Δυμαίων
Πάτρα,Ακτίου
Πάτρα,Αλαμάνας
Πάτρα,Αλεξανδρείας
Πάτρα,Αλεξανδρόπουλων
Πάτρα,Αλεξάνδρου Ηλία
Πάτρα,Αλεξανδρουπόλεως
Πάτρα,Αλεξιωτίσσης
Πάτρα,Αλθαίας
Πάτρα,Αλιάκμονος
Πάτρα,Αλιάρτου
Πάτρα,Αλκαίου
Πάτρα,Αλκηστίδος
Πάτρα,Αλκιβιάδου
Πάτρα,Αλκίνοου
Πάτρα,Αλκμήνης
Πάτρα,Αλκυόνης
Πάτρα,Αλμυρού
Πάτρα,Αναγνωσταρά
Πάτρα,Αναγνωστόπουλου Π.
Πάτρα,Αναλήψεως
Πάτρα,Αναξαγόρα (Εγλυκάδα)
Πάτρα,Αναξαγόρα (Καστελόκαμπος)
Πάτρα,Αναξιβίου
Πάτρα,Αναξιμάνδρου
Πάτρα,Αναξιμένους
Πάτρα,Αναχάρσεως
Πάτρα,Ανδραβίδας
Πάτρα,Ανδρέου Ι.
Πάτρα,Ανδρέου Κρήτης
Πάτρα,Ανδρικόπουλου Βλάσση
Πάτρα,Ανδρικόπουλου Ν.
Πάτρα,Ανδριτσόπουλου Παναγ.
Πάτρα,Ανδρίτσου
Πάτρα,Ανδρομέδας
Πάτρα,Άνδρου
Πάτρα,Ανδρούσης
Πάτρα,Ανδρούτσου Οδυσσέα
Πάτρα,Ανεξαρτησίας
Πάτρα,Ανθείας
Πάτρα,Ανθεμίου
Πάτρα,Ανθέων (Καστελόκαμπος)
Πάτρα,Ανθέων (Σαμακιά)
Πάτρα,Ανθουπόλεως
Πάτρα,Αντιγόνης
Πάτρα,Αντιγόνου
Πάτρα,Αντικυθήρων
Πάτρα,Αντιλόχου
Πάτρα,Αντιμήλου
Πάτρα,Αντιόπης
Πάτρα,Αντιοχείας
Πάτρα,Αντιπάρου
Πάτρα,Αντισθένους
Πάτρα,Αντιφώντος
Πάτρα,Αντύπα Μ.
Πάτρα,Αντωνόπουλου Ι.
Πάτρα,Αξιού
Πάτρα,Απολλοδώρου
Πάτρα,Απολλωνίου
Πάτρα,Απόλλωνος
Πάτρα,Αποστόλη Νικολάου
Πάτρα,Αρακύνθου
Πάτρα,Αράξου
Πάτρα,Αράτου
Πάτρα,Αράχθου
Πάτρα,Αραχναίου
Πάτρα,Άρβας
Πάτρα,Αργινουσών
Πάτρα,Αργοναυτών
Πάτρα,Άργους
Πάτρα,Αργυράς
Πάτρα,Αργυροκάστρου
Πάτρα,Αρέθα (Δυτικό Τμήμα)
Πάτρα,Αρέθα
Πάτρα,Αρεοπόλεως
Πάτρα,Άρεως
Πάτρα,Αρήνης
Πάτρα,Αρήτης
Πάτρα,Αριάδνης
Πάτρα,Αρισταινέτου
Πάτρα,Αριστάρχου
Πάτρα,Αριστείδου
Πάτρα,Αριστίππου
Πάτρα,Αριστογείτονος
Πάτρα,Αριστόδημου (Γεραναίικα)
Πάτρα,Αριστόδημου (Καστελόκαμπος)
Πάτρα,Αριστομένους
Πάτρα,Αριστόξενου
Πάτρα,Αριστοτέλους
Πάτρα,Αριστοφάνους
Πάτρα,Αρίστωνος
Πάτρα,Αρίωνος
Πάτρα,Αρκαδίου (Εβραιομνήματα)
Πάτρα,Αρκαδίου (Πράτσικα)
Πάτρα,Αρκεισίου
Πάτρα,Αρκεσιλάου
Πάτρα,Αρματωλών
Πάτρα,Αρμενιστή
Πάτρα,Αρναίας
Πάτρα,Αροανίων
Πάτρα,Αρόης
Πάτρα,Αρριανού
Πάτρα,Αρσάκη Απόστολου
Πάτρα,Αρσενίου
Πάτρα,Αρτέμιδος (Κρητικά)
Πάτρα,Αρτεμισίου
Πάτρα,Άρτης (Βόρειο Τμήμα)
Πάτρα,Άρτης (Κάθετη Παυλόπουλου)
Πάτρα,Αρχαγγέλων
Πάτρα,Αρχελάου
Πάτρα,Αρχιεπισκόπου Ιερόθεου
Πάτρα,Αρχιεπισκόπου Κυρίλλου
Πάτρα,Αρχιεπισκόπου Μακάριου
Πάτρα,Αρχιμανδρίτη Ευσταθίου
Πάτρα,Αρχιμήδους
Πάτρα,Ασέας
Πάτρα,Ασίνης
Πάτρα,Ασκληπιού
Πάτρα,Ασπασίας
Πάτρα,Αστακού
Πάτρα,Αστερίωνος
Πάτρα,Άστιγγος
Πάτρα,Άστρους
Πάτρα,Αστυόχης
Πάτρα,Αστυπαλαίων
Πάτρα,Ασωπού
Πάτρα,Αταλάντης
Πάτρα,Άτλαντος
Πάτρα,Ατρέως
Πάτρα,Ατταλείας
Πάτρα,Αυγείου
Πάτρα,Αυγής
Πάτρα,Αυλίδος
Πάτρα,Αυλώνος
Πάτρα,Αυξεντίου Γρηγορίου
Πάτρα,Αυστραλίας
Πάτρα,Αυτοκράτορος Ανδρόνικου
Πάτρα,Αυτοκράτορος Βασιλείου
Πάτρα,Αυτοκράτορος Ηρακλείου
Πάτρα,Αυτοκράτορος Θεοδοσίου
Πάτρα,Αυτοκράτορος Θεοφίλου
Πάτρα,Αυτοκράτορος Ιουλιανού
Πάτρα,Αυτοκράτορος Ιουστινιανού
Πάτρα,Αυτοκράτορος Κομνηνού Μανουήλ
Πάτρα,Αυτοκράτορος Νικηφόρου
Πάτρα,Αφροδίτης
Πάτρα,Αχαΐας
Πάτρα,Αχαϊκής Συμπολιτείας
Πάτρα,Αχελώου
Πάτρα,Αχέροντος
Πάτρα,Αχιλλέως
Πάτρα,Αώου
Πάτρα,Βαλαωρίτου Αριστοτέλους
Πάτρα,Βαλτετσίου
Πάτρα,Βάλτου
Πάτρα,Βάμβα Νεοφύτου
Πάτρα,Βαρβάκη Ιωάννη
Πάτρα,Βαρδουσίων
Πάτρα,Βαρθολομαίου
Πάτρα,Βάρναλη Κώστα
Πάτρα,Βασιλαδίου
Πάτρα,Βασιλειάδου
Πάτρα,Βασιλείου του Βουλγαροκτόνου
Πάτρα,Βασιλείου του Μακεδόνος
Πάτρα,Βατικιώτου
Πάτρα,Βαφιόπουλου Δημητρίου
Πάτρα,Βεάκη Αιμίλιου
Πάτρα,Βελεστίνου
Πάτρα,Βελουχιώτη Άρη
Πάτρα,Βέμπο Σοφίας
Πάτρα,Βενέζη Ηλία
Πάτρα,Λεωφόρος Βενιζέλου Ελευθέριου
Πάτρα,Βενιζέλου Ελευθέριου (Στάδιο)
Πάτρα,Βερμίου
Πάτρα,Βερναρδάκη Δημητρίου
Πάτρα,Βέρνου
Πάτρα,Βέτσου Νικολάου
Πάτρα,Βηλαρά Ιωάννη
Πάτρα,Βησσαρίωνος
Πάτρα,Βίαντος
Πάτρα,Βιζυηνού Γεώργιου
Πάτρα,Βικέλα Δημητρίου
Πάτρα,Βισαλτίας
Πάτρα,Βίτσαρη Ιωάννη
Πάτρα,ΒΚ 59
Πάτρα,Βλασοπούλου
Πάτρα,Βλαχερνών
Πάτρα,Βλαχογιάννη Γιάννη
Πάτρα,Βλάχου Ιωάννη
Πάτρα,Βόλβης
Πάτρα,Βολιναίου Π.
Πάτρα,Βολονάκη
Πάτρα,Βόλου
Πάτρα,Βορείου Ηπείρου
Πάτρα,Βοσπόρου
Πάτρα,Βότσαρη
Πάτρα,Βότση Δημητρίου
Πάτρα,Βουραϊκού
Πάτρα,Βούρβαχη
Πάτρα,Βουτυρά Δημητρίου
Πάτρα,Βρασίδα
Πάτρα,Βρατσάνου Δημ.
Πάτρα,Βρούτου Γεώργιου
Πάτρα,Βρυζάκη Θεόδωρου
Πάτρα,Βρυσακίων
Πάτρα,Βυζαντίου
Πάτρα,Βύρωνος
Πάτρα,Βώκου
Πάτρα,Γαζή Άνθιμου
Πάτρα,Γαλάνη Γ.
Πάτρα,Γαλαξιδίου
Πάτρα,Γαληνού Κλαύδιου
Πάτρα,Γαμβέτα
Πάτρα,Γαστούνης
Πάτρα,Γατοπούλου
Πάτρα,Γενεσίου
Πάτρα,Γενναδίου
Πάτρα,Γεννηματά Γιώργου
Πάτρα,Γερακίου
Πάτρα,Γερανίων
Πάτρα,Γεροκωστοπούλου
Πάτρα,Γερουλάνου Μαρίνου
Πάτρα,Γεωργαλά Μιχάλη
Πάτρα,Γηροκομείου
Πάτρα,Γιαλούρου Πέτρου
Πάτρα,Γιαννίδη Κωνσταντίνου
Πάτρα,Γιαννιτσών
